player_id,player_name,age,team,position,height_cm,weight_kg,market_value_eur,matches_played,total_minutes,total_goals,total_assists,total_shots_on_target,total_xg,total_xa,avg_pass_accuracy,total_defensive_actions,total_distance_km,max_top_speed_kmh,avg_stamina_score,avg_player_rating
P00618,Felix Caicedo,28,Ecuador,Midfielder,183,73,18506943,47,1778,2,3,0,1.06,1.55,0.8438297872340424,113,204.7,37.0,82.83829787234043,3.7829787234042556
P00619,Enner Zapata,23,Ecuador,Forward,175,76,10194346,47,1675,4,1,3,1.48,0.81,0.7612765957446809,44,183.6,36.7,82.09148936170213,3.5319148936170213
P00620,Moises Pellerano,24,Ecuador,Forward,180,75,54777171,47,1360,11,3,9,2.81,0.32,0.7748936170212767,28,150.0,36.4,84.99361702127659,3.393617021276596
P00621,Pervis Molina,24,Ecuador,Forward,177,75,9231927,47,2276,4,2,5,1.5,0.63,0.7734042553191489,37,248.6,36.6,82.12340425531916,4.617021276595745
P00622,Angel Caicedo,33,Ecuador,Forward,183,77,9796848,47,1764,10,7,2,1.32,0.97,0.7846808510638298,22,190.2,35.4,80.2936170212766,3.5446808510638297
P00623,Gonzalo Mena,24,Ecuador,Forward,169,71,6679419,47,1987,9,5,4,1.23,0.79,0.7814893617021276,42,226.7,37.0,81.27021276595744,4.131914893617021
P00624,Sebastian Preciado,22,Ecuador,Forward,187,77,7834863,47,1635,5,5,5,1.2,0.41000000000000003,0.7917021276595745,45,183.3,37.0,84.94893617021276,3.6872340425531918
P00625,Paolo Lapadula,30,Peru,Goalkeeper,180,71,8269183,48,876,0,0,0,0.0,0.0,0.7320833333333333,25,80.4,32.0,78.12708333333333,1.4395833333333332
P00626,Gianluca Advincula,25,Peru,Goalkeeper,195,77,2234659,48,1486,0,1,0,0.0,0.0,0.7260416666666667,26,135.1,31.5,79.1875,2.345833333333333
P00627,Pedro Cueva,23,Peru,Goalkeeper,187,76,3412371,48,1388,0,0,0,0.0,0.0,0.7204166666666666,30,131.9,32.8,79.47916666666667,2.1354166666666665
P00628,Paolo Carrillo,29,Peru,Defender,179,78,3188401,48,1354,0,0,0,0.07,0.01,0.8185416666666666,156,150.9,37.0,81.9375,3.497916666666667
P00629,Gianluca Tapia,23,Peru,Defender,189,75,3718377,48,1686,0,0,0,0.03,0.07,0.8175,209,182.6,34.8,79.90416666666667,2.93125
P00630,Pedro Callens,29,Peru,Defender,191,79,1301709,48,1811,0,2,0,0.0,0.15,0.8091666666666667,217,195.4,36.0,81.33125,4.054166666666666
P00631,Luis Abram,34,Peru,Defender,183,79,14916212,48,1695,3,1,0,0.06,0.5800000000000001,0.8170833333333333,193,180.0,37.0,83.49166666666666,4.264583333333333
P00632,André Yotun,27,Peru,Defender,188,81,16057761,48,2289,1,2,1,0.07,0.31,0.82875,320,249.2,35.8,87.92083333333333,4.966666666666667
P00633,Christian Valera,28,Peru,Defender,190,81,1457590,48,1492,0,1,1,0.0,0.01,0.79625,181,155.4,36.1,80.66250000000001,3.314583333333333
P00634,Renato Traverso,33,Peru,Defender,179,80,25538402,48,1813,2,1,0,0.05,0.05,0.8247916666666666,225,187.9,35.9,83.99374999999999,3.7895833333333333
P00635,Sergio Lora,22,Peru,Defender,187,79,7568023,48,2205,4,1,0,0.08,0.29,0.8179166666666666,280,233.7,35.6,85.31458333333333,4.104166666666667
P00636,Alexander Hohberg,27,Peru,Defender,179,79,5750956,48,1600,0,1,0,0.07,0.23,0.8083333333333332,209,166.4,36.0,78.70833333333333,3.3020833333333335
P00637,Paolo Flores,33,Peru,Midfielder,180,74,2233688,48,1852,0,3,2,0.9500000000000001,0.33,0.8585416666666666,111,229.6,37.0,80.89375,3.6604166666666664
P00638,Gianluca Peña,29,Peru,Midfielder,173,73,146864940,48,1759,4,7,5,0.67,2.55,0.8485416666666666,100,209.4,36.3,85.60625,3.966666666666667
P00639,Pedro Garcia,29,Peru,Midfielder,182,76,6071428,48,1704,0,4,0,0.3,1.16,0.8454166666666666,105,196.4,37.0,82.66875,3.4125
P00640,Luis Cartagena,30,Peru,Midfielder,176,68,84915109,48,1507,3,9,3,1.02,2.37,0.85,88,174.1,37.0,83.02708333333334,3.939583333333333
P00641,André Gonzalez,27,Peru,Midfielder,177,73,3565779,48,1451,3,0,1,0.39,1.6,0.8416666666666667,72,166.5,36.9,77.93333333333334,2.6458333333333335
P00642,Christian Urruti,28,Peru,Midfielder,174,79,19951489,48,2370,5,8,2,1.67,1.67,0.8414583333333333,148,290.1,36.2,84.05,4.929166666666666
P00643,Renato Lliuya,28,Peru,Midfielder,181,77,16541745,48,1861,1,4,0,0.84,1.9000000000000001,0.8560416666666667,83,216.0,37.0,82.55624999999999,4.252083333333333
P00644,Sergio Lapadula,22,Peru,Midfielder,182,76,9583419,48,1829,4,3,1,0.89,1.1300000000000001,0.8562500000000001,99,231.1,36.3,82.72083333333333,3.9187499999999997
P00645,Paolo Gonzalez,27,Peru,Forward,167,76,95330064,48,2293,13,6,13,5.38,2.08,0.7720833333333333,48,253.5,36.0,85.35000000000001,4.2437499999999995
P00646,Gianluca Urruti,26,Peru,Forward,184,74,8032380,48,1751,6,5,4,2.44,0.66,0.7804166666666666,25,187.7,35.7,81.77083333333333,3.4104166666666664
P00647,Pedro Lliuya,25,Peru,Forward,194,75,7169728,48,1916,2,1,4,2.87,0.48,0.7845833333333334,36,202.1,37.0,81.8,4.222916666666666
P00648,Luis Lapadula,29,Peru,Forward,174,73,2084203,48,1664,5,1,1,1.5899999999999999,0.41000000000000003,0.7895833333333333,22,180.4,36.0,80.77083333333333,3.8854166666666665
P00649,André Advincula,18,Peru,Forward,183,70,18257949,48,1945,7,2,11,1.96,2.09,0.7952083333333334,48,213.7,36.0,81.19791666666667,4.002083333333333
P00650,Christian Cueva,26,Peru,Forward,175,72,14334409,48,1772,4,6,10,1.48,1.69,0.7970833333333333,37,191.6,37.0,83.32708333333333,4.077083333333333
P00651,Christian McKennie,28,United States,Goalkeeper,183,74,2815793,38,919,0,0,0,0.0,0.0,0.7055263157894737,20,89.8,31.1,78.54473684210525,1.8052631578947367
P00652,Weston Adams,29,United States,Goalkeeper,184,74,11044417,38,1090,0,0,0,0.0,0.0,0.726578947368421,24,105.10000000000001,33.0,80.68684210526315,2.3947368421052633
P00653,Giovanni Weah,33,United States,Goalkeeper,189,77,907348,38,951,0,0,0,0.0,0.0,0.7113157894736842,24,95.3,33.4,78.91578947368421,1.9236842105263157
P00654,Christian Robinson,32,United States,Defender,177,77,1383177,38,1634,1,0,0,0.0,0.05,0.8165789473684211,199,171.5,34.9,81.22894736842105,4.042105263157895
P00655,Weston Dest,29,United States,Defender,197,83,4815712,38,1611,1,0,0,0.07,0.08,0.8250000000000001,192,172.4,36.0,82.05263157894737,3.513157894736842
P00656,Giovanni Musah,33,United States,Defender,183,73,6736049,38,1526,0,1,0,0.02,0.21000000000000002,0.8171052631578948,213,158.8,35.9,84.46315789473684,4.078947368421052
P00657,Tyler Balogan,22,United States,Defender,184,76,24120847,38,1202,0,2,0,0.05,0.32,0.8160526315789474,172,133.4,36.3,81.72105263157896,3.823684210526316
P00658,Antonee Carter-Vickers,23,United States,Defender,184,81,1768011,38,1359,1,0,1,0.03,0.01,0.8194736842105264,149,140.6,35.1,81.59473684210526,3.2605263157894737
P00659,Timothy Zimmerman,25,United States,Defender,188,77,14740971,38,1272,0,1,0,0.01,0.13,0.8213157894736842,141,139.6,37.0,83.08157894736841,4.239473684210526
P00660,Sergino Busio,23,United States,Defender,185,74,2186215,38,1327,1,0,0,0.030000000000000002,0.0,0.8407894736842105,170,142.2,36.1,78.99473684210527,3.5789473684210527
P00661,Brenden Pepi,30,United States,Defender,176,72,7133353,38,1369,0,0,0,0.17,0.1,0.8234210526315789,173,148.9,35.8,81.02105263157895,3.6131578947368426
P00662,Yunus Robinson,26,United States,Defender,182,72,3795812,38,1441,2,1,0,0.01,0.11,0.8355263157894737,189,156.1,36.8,81.71578947368421,3.486842105263158
P00663,Christian Sargent,25,United States,Midfielder,180,73,24660881,38,1525,1,2,1,0.46,1.58,0.8465789473684211,91,184.6,35.4,84.44736842105263,4.45
P00664,Weston Acosta,26,United States,Midfielder,176,79,8116418,38,1344,2,1,3,0.73,1.08,0.8426315789473685,64,158.0,35.2,83.46315789473684,4.0736842105263165
P00665,Giovanni Tillman,26,United States,Midfielder,181,77,36664322,38,2097,2,10,7,1.79,2.89,0.8502631578947369,132,231.6,36.3,88.76052631578948,5.5394736842105265
P00666,Tyler Morris,28,United States,Midfielder,180,73,8807034,38,1197,2,5,2,0.4,1.64,0.8513157894736842,63,145.0,34.8,83.75526315789473,3.7947368421052627
P00667,Antonee Horvath,25,United States,Midfielder,177,70,11543243,38,1252,2,2,2,0.48,0.43000000000000005,0.8460526315789473,69,152.8,36.4,82.27368421052631,4.1684210526315795
P00668,Timothy Yedlin,23,United States,Midfielder,173,70,10161004,38,1229,1,1,0,0.28,0.52,0.8539473684210527,85,146.1,36.4,79.53157894736842,3.2710526315789474
P00669,Sergino Hoppe,27,United States,Midfielder,177,72,9234179,38,1643,2,5,1,1.06,1.46,0.8602631578947367,79,196.3,37.0,82.72368421052632,4.468421052631579
P00670,Brenden McKennie,26,United States,Midfielder,175,78,24731087,38,1375,1,10,1,0.22,1.71,0.8502631578947369,65,157.7,37.0,81.52631578947368,3.3000000000000003
P00671,Christian Horvath,19,United States,Forward,182,76,36990617,38,1226,4,2,3,1.33,1.07,0.7578947368421053,19,132.9,37.0,81.07631578947368,3.2157894736842105
P00672,Weston Yedlin,29,United States,Forward,179,77,40835492,38,1139,4,6,5,1.44,0.54,0.7768421052631579,11,125.3,37.0,80.09210526315789,3.360526315789474
P00673,Giovanni Hoppe,25,United States,Forward,180,80,16660900,38,1944,9,4,6,2.19,1.03,0.7589473684210526,40,201.9,35.2,88.11052631578947,4.760526315789474
P00674,Tyler McKennie,22,United States,Forward,178,68,13541079,38,1293,2,1,2,0.73,0.26,0.7589473684210526,26,146.4,36.0,82.25263157894737,3.3868421052631574
P00675,Antonee Adams,22,United States,Forward,169,74,7035379,38,1444,3,3,1,1.32,0.48,0.7536842105263158,29,152.9,36.1,82.05,3.6789473684210527
P00676,Timothy Weah,24,United States,Forward,174,72,106287395,38,1214,12,4,10,1.27,0.16,0.788421052631579,17,136.4,35.5,81.77894736842104,4.286842105263158
P00677,Santiago Lozano,33,Mexico,Goalkeeper,188,78,22568726,40,1130,0,0,0,0.0,0.0,0.71925,26,106.8,32.4,79.70750000000001,2.245
P00678,Hirving Alvarez,36,Mexico,Goalkeeper,188,79,1550442,40,869,0,0,0,0.0,0.0,0.71875,20,78.60000000000001,31.8,78.52250000000001,1.605
P00679,Raul Lainez,27,Mexico,Goalkeeper,191,87,34952894,40,1263,0,0,0,0.0,0.0,0.73125,32,120.9,32.2,83.58,2.6275
P00680,Santiago Corona,26,Mexico,Defender,188,73,14956437,40,1627,1,2,0,0.07,0.02,0.81225,186,181.5,35.1,82.24249999999999,3.9899999999999998
P00681,Hirving Ochoa,26,Mexico,Defender,191,83,3182100,40,1512,4,1,0,0.07,0.08,0.8317500000000001,181,160.0,34.2,79.045,3.4375
P00682,Raul Herrera,29,Mexico,Defender,192,79,21706061,40,1528,1,0,0,0.21000000000000002,0.22,0.8225,157,155.9,37.0,81.9125,3.7175
P00683,Edson Layun,23,Mexico,Defender,178,73,9169500,40,1304,1,0,0,0.06999999999999999,0.3,0.7995,167,143.3,36.8,77.89,3.3924999999999996
P00684,Jesus Gutierrez,30,Mexico,Defender,184,76,12149504,40,1303,0,1,0,0.08,0.09999999999999999,0.8089999999999999,139,137.4,36.9,81.785,3.5325
P00685,Diego Vega,28,Mexico,Defender,182,76,3715579,40,1382,1,1,1,0.03,0.1,0.8234999999999999,142,143.0,36.2,79.8125,3.6450000000000005
P00686,Guillermo Almada,32,Mexico,Defender,180,74,6817252,40,1418,1,0,0,0.06,0.18000000000000002,0.819,163,147.2,36.9,85.1075,4.01
P00687,Jorge Cordova,32,Mexico,Defender,183,71,6248417,40,1721,1,2,0,0.37000000000000005,0.21000000000000002,0.8242499999999999,173,186.8,37.0,82.2325,3.88
P00688,Hector Vasquez,23,Mexico,Defender,187,77,25352417,40,1407,0,0,0,0.07,0.21,0.8195,174,148.6,35.9,83.4375,3.6475
P00689,Santiago Araujo,26,Mexico,Midfielder,176,76,5971308,40,1800,0,2,0,0.24000000000000002,1.12,0.85025,98,220.9,37.0,82.06,4.4925
P00690,Hirving Pineda,22,Mexico,Midfielder,186,77,3207696,40,1346,1,1,1,0.12000000000000001,0.86,0.8432499999999999,80,171.0,36.4,80.6725,3.2649999999999997
P00691,Raul Antuna,22,Mexico,Midfielder,172,66,11132195,40,1523,1,3,4,0.58,0.55,0.8515,94,179.2,34.9,81.86749999999999,4.26
P00692,Edson Martinez,19,Mexico,Midfielder,172,71,1844804,40,1466,3,2,0,0.42000000000000004,2.61,0.85725,87,168.4,36.0,80.3175,3.025
P00693,Jesus Reyes,26,Mexico,Midfielder,186,78,170783688,40,1794,6,6,8,0.68,3.18,0.85175,102,212.3,35.8,85.285,4.39
P00694,Diego Romo,30,Mexico,Midfielder,183,74,16604407,40,1639,3,7,1,1.15,0.99,0.84975,85,180.2,35.8,82.465,3.755
P00695,Guillermo Torres,32,Mexico,Midfielder,174,72,28271942,40,1388,2,5,0,0.21000000000000002,1.03,0.8535,82,159.8,35.1,83.2675,3.2475
P00696,Jorge Lozano,23,Mexico,Midfielder,173,75,119311209,40,981,1,7,1,0.13,1.16,0.84975,45,129.6,34.9,82.1375,3.255
P00697,Santiago Reyes,29,Mexico,Forward,174,69,6087411,40,1554,3,1,1,1.27,0.88,0.76675,25,175.0,36.7,78.3625,3.5524999999999998
P00698,Hirving Romo,21,Mexico,Forward,173,77,7115418,40,1259,5,1,1,1.04,0.36,0.78825,26,144.8,36.4,81.2325,3.075
P00699,Raul Torres,21,Mexico,Forward,181,77,47575310,40,1848,11,6,25,2.06,2.89,0.7847500000000001,41,197.1,35.8,87.91749999999999,5.3625
P00700,Edson Lozano,30,Mexico,Forward,172,69,30220581,40,1652,9,5,12,3.19,0.45,0.77975,34,185.2,36.4,83.875,4.1725
P00701,Jesus Alvarez,26,Mexico,Forward,173,65,17213940,40,1218,0,4,0,0.68,0.28,0.7795,30,132.7,35.7,79.7325,3.7325000000000004
P00702,Diego Lainez,33,Mexico,Forward,179,75,3164074,40,1644,6,2,10,1.17,1.08,0.7769999999999999,42,182.3,37.0,82.11,4.2
P00703,Alphonso David,28,Canada,Goalkeeper,183,74,18887406,48,964,0,0,0,0.0,0.0,0.71875,19,92.7,34.4,78.62708333333333,1.8916666666666666
P00704,Jonathan Eustaquio,24,Canada,Goalkeeper,189,77,11722842,48,1079,0,0,0,0.0,0.0,0.698125,24,98.4,32.7,77.93333333333334,1.85625
P00705,Cyle Buchanan,25,Canada,Goalkeeper,198,83,1505463,48,1554,0,0,0,0.0,0.0,0.754375,26,141.1,32.1,78.42083333333333,2.5229166666666667
P00706,Alphonso Johnston,24,Canada,Defender,184,75,13417261,48,1355,2,0,0,0.0,0.16999999999999998,0.8110416666666667,179,146.9,35.9,80.40208333333334,3.3020833333333335
P00707,Jonathan Adekugbe,25,Canada,Defender,183,75,44729214,48,1918,0,2,0,0.18,0.05,0.8389583333333334,230,196.4,36.8,83.71458333333334,4.202083333333333
P00708,Cyle Borjan,28,Canada,Defender,180,76,13105101,48,1983,0,1,0,0.13,0.54,0.8129166666666667,241,210.2,37.0,83.1375,3.9499999999999997
P00709,Stephen Miller,24,Canada,Defender,181,73,29312349,48,1725,0,4,0,0.02,0.19,0.8129166666666667,211,189.8,36.8,85.66250000000001,4.045833333333333
P00710,Alistair Fraser,28,Canada,Defender,172,74,3184675,48,1822,0,2,0,0.03,0.19,0.8158333333333333,247,192.8,36.2,81.83541666666666,3.497916666666667
P00711,Tajon Utoikamanu,32,Canada,Defender,183,81,20857491,48,1465,1,1,1,0.17,0.21000000000000002,0.8245833333333333,195,160.8,37.0,80.29375,3.3020833333333335
P00712,Sam Hoilett,28,Canada,Defender,189,76,4761638,48,1748,0,0,0,0.07,0.05,0.816875,222,190.1,36.3,80.66875,3.627083333333333
P00713,Liam Cornelius,29,Canada,Defender,191,79,3772308,48,1981,1,1,0,0.18,0.11,0.8133333333333334,243,207.5,36.3,81.08749999999999,3.8854166666666665
P00714,Richie Bomba,22,Canada,Defender,172,72,40676480,48,1917,0,0,0,0.09,0.46,0.7972916666666667,244,199.5,37.0,84.29375,4.4375
P00715,Alphonso Wotherspoon,30,Canada,Midfielder,181,78,25297508,48,2040,2,2,2,1.44,1.08,0.8533333333333334,117,233.9,37.0,83.39583333333333,4.1625000000000005
P00716,Jonathan Cavallini,23,Canada,Midfielder,180,75,18055562,48,1471,2,5,2,0.52,0.86,0.8447916666666666,88,174.9,36.8,83.07916666666667,3.8249999999999997
P00717,Cyle Waterman,21,Canada,Midfielder,180,75,19575051,48,1237,1,1,1,0.51,1.78,0.8450000000000001,67,147.9,36.5,83.57083333333334,3.0395833333333333
P00718,Stephen Kennedy,28,Canada,Midfielder,182,70,27335926,48,1863,3,9,3,0.64,2.03,0.8493750000000001,112,218.8,35.9,84.175,3.9333333333333336
P00719,Alistair Piette,29,Canada,Midfielder,183,76,5770936,48,1722,2,5,0,0.56,1.94,0.861875,100,212.7,37.0,82.18958333333333,3.470833333333333
P00720,Tajon Zator,26,Canada,Midfielder,176,72,8214515,48,2102,2,4,0,0.4,1.26,0.8537499999999999,114,255.4,35.5,80.13958333333333,3.779166666666667
P00721,Sam James,28,Canada,Midfielder,185,82,103774107,48,1800,4,6,4,1.34,4.09,0.8385416666666666,105,204.9,35.7,85.49166666666667,4.133333333333334
P00722,Liam David,29,Canada,Midfielder,173,75,3368297,48,2069,4,2,0,0.32,1.53,0.8447916666666666,109,247.7,36.8,83.05,4.5375000000000005
P00723,Alphonso Piette,20,Canada,Forward,171,66,28828751,48,1753,7,1,11,2.0300000000000002,1.01,0.7802083333333334,33,191.4,37.0,83.61874999999999,3.6833333333333336
P00724,Jonathan Zator,24,Canada,Forward,183,72,11856259,48,1973,5,3,1,1.68,0.92,0.7770833333333332,31,231.1,37.0,82.23958333333333,3.8249999999999997
P00725,Cyle James,28,Canada,Forward,174,71,4326762,48,1799,4,1,3,1.84,1.35,0.785,41,205.79999999999998,36.1,81.69375000000001,3.3562499999999997
P00726,Stephen David,27,Canada,Forward,175,76,18011935,48,2012,9,3,4,2.29,0.84,0.7891666666666667,32,217.9,35.4,84.90625,4.354166666666667
P00727,Alistair Eustaquio,26,Canada,Forward,184,80,14302217,48,2212,5,3,8,3.24,1.12,0.789375,48,240.7,37.0,84.11666666666666,4.75
P00728,Tajon Buchanan,26,Canada,Forward,178,71,10682047,48,1559,9,5,7,2.42,0.88,0.7843749999999999,25,168.4,34.7,79.79166666666667,3.2270833333333333
P00729,Keylor Campbell,28,Costa Rica,Goalkeeper,191,82,11420312,46,1165,0,0,0,0.0,0.0,0.722608695652174,28,101.7,33.0,82.22826086956522,2.106521739130435
P00730,Joel Borges,25,Costa Rica,Goalkeeper,192,72,24626941,46,1986,0,2,0,0.0,0.0,0.7139130434782609,54,182.1,32.5,80.56739130434782,3.4847826086956526
P00731,Bryan Duarte,28,Costa Rica,Goalkeeper,186,76,29692746,46,509,0,1,0,0.0,0.0,0.705,13,45.0,30.4,76.4391304347826,0.8826086956521739
P00732,Keylor Calvo,27,Costa Rica,Defender,190,79,3545812,46,2003,0,0,1,0.03,0.13,0.8180434782608696,251,219.7,36.3,82.46304347826087,3.891304347826087
P00733,Joel Oviedo,34,Costa Rica,Defender,186,81,8329722,46,1525,0,0,0,0.04,0.09,0.8110869565217392,180,163.7,35.5,81.64565217391304,3.752173913043478
P00734,Bryan Matarrita,31,Costa Rica,Defender,185,80,5466016,46,1522,0,2,1,0.01,0.13,0.8173913043478261,173,163.0,35.1,80.31304347826087,3.2913043478260873
P00735,Celso Tejeda,23,Costa Rica,Defender,180,76,14084725,46,1661,1,1,0,0.1,0.26,0.8130434782608695,187,181.9,37.0,81.63695652173914,3.756521739130435
P00736,Francisco Wallace,27,Costa Rica,Defender,180,75,7606996,46,1806,0,3,0,0.09,0.3,0.8228260869565218,209,188.8,35.8,81.61521739130436,3.8434782608695657
P00737,Randal Brenes,23,Costa Rica,Defender,188,78,2663776,46,1716,1,1,0,0.04,0.27999999999999997,0.813695652173913,209,183.9,36.4,80.25217391304348,3.8978260869565218
P00738,Patrick Alvarado,30,Costa Rica,Defender,179,74,3442029,46,1760,1,1,0,0.02,0.29000000000000004,0.8139130434782608,196,187.6,37.0,80.48478260869565,3.6739130434782608
P00739,Oscar Chacon,29,Costa Rica,Defender,177,79,1342676,46,2025,1,0,0,0.18,0.1,0.8280434782608697,244,204.0,37.0,80.49347826086957,4.171739130434783
P00740,Ronald Haxiel,26,Costa Rica,Defender,180,72,5836484,46,1565,0,1,0,0.07,0.37,0.802391304347826,212,161.6,35.1,81.01739130434783,3.182608695652174
P00741,Keylor Watson,23,Costa Rica,Midfielder,177,76,3732992,46,1939,5,2,1,0.55,1.6400000000000001,0.856304347826087,115,211.5,35.8,81.50217391304348,3.7369565217391307
P00742,Joel Soto,26,Costa Rica,Midfielder,179,71,12920911,46,1483,3,5,1,0.46,0.99,0.8445652173913044,108,174.2,35.8,83.11304347826086,3.6891304347826086
P00743,Bryan Leiton,27,Costa Rica,Midfielder,174,75,113249866,46,1501,2,4,2,0.21,2.29,0.8593478260869566,90,176.9,36.4,82.67608695652174,3.9
P00744,Celso Zuniga,33,Costa Rica,Midfielder,176,71,6573781,46,1541,0,4,0,0.41000000000000003,1.38,0.8628260869565217,87,184.2,37.0,80.1608695652174,3.4347826086956523
P00745,Francisco Aguilar,26,Costa Rica,Midfielder,173,75,17981105,46,1527,0,5,2,1.4,1.11,0.8404347826086955,94,186.9,36.5,81.6891304347826,3.5521739130434784
P00746,Randal Salas,32,Costa Rica,Midfielder,171,68,12494006,46,1898,1,1,2,0.33,1.18,0.8521739130434783,114,224.1,36.4,84.30652173913043,4.041304347826087
P00747,Patrick Vargas,20,Costa Rica,Midfielder,183,70,57646980,46,2139,9,7,4,2.91,3.79,0.8454347826086956,126,261.6,36.2,87.80869565217391,4.539130434782609
P00748,Oscar Campbell,29,Costa Rica,Midfielder,185,78,5363327,46,1781,2,2,0,0.6100000000000001,0.74,0.8295652173913043,101,208.6,36.4,79.1413043478261,3.641304347826087
P00749,Keylor Aguilar,25,Costa Rica,Forward,178,73,42669527,46,1346,7,1,7,1.99,0.84,0.7810869565217391,25,155.4,36.8,83.63695652173914,3.4543478260869565
P00750,Joel Salas,21,Costa Rica,Forward,176,71,2600472,46,2120,7,1,5,1.8900000000000001,1.29,0.786304347826087,42,233.9,36.6,80.22391304347826,4.1695652173913045
P00751,Bryan Vargas,28,Costa Rica,Forward,176,72,47679136,46,1745,3,4,7,1.91,2.08,0.7769565217391304,34,190.1,35.6,84.2195652173913,3.867391304347826
P00752,Celso Campbell,27,Costa Rica,Forward,182,67,60055692,46,1570,12,3,14,3.49,1.6,0.7891304347826086,27,170.79999999999998,37.0,82.53478260869565,3.5630434782608695
P00753,Francisco Borges,25,Costa Rica,Forward,187,80,15706272,46,1694,7,4,1,0.79,0.7000000000000001,0.7834782608695652,30,187.5,36.2,83.12391304347825,3.776086956521739
P00754,Randal Duarte,23,Costa Rica,Forward,174,72,94057245,46,1477,14,6,8,2.77,0.91,0.7765217391304348,25,160.2,36.7,84.98913043478261,4.27391304347826
P00755,Leon Antonio,24,Jamaica,Goalkeeper,190,77,2650518,59,1919,0,0,0,0.0,0.0,0.715593220338983,36,186.3,34.0,76.93898305084745,2.5254237288135593
P00756,Michail Gray,27,Jamaica,Goalkeeper,189,82,23723229,59,1738,0,1,0,0.0,0.0,0.7193220338983051,31,165.9,32.1,82.61186440677967,2.5610169491525423
P00757,Bobby Hector,27,Jamaica,Goalkeeper,189,78,40466205,59,892,0,0,0,0.0,0.0,0.7142372881355933,19,87.7,31.8,75.78813559322033,1.4491525423728813
P00758,Leon Lowe,21,Jamaica,Defender,187,81,43256708,59,2687,1,3,0,0.17,1.16,0.8140677966101695,336,285.6,36.0,84.60338983050848,4.874576271186441
P00759,Michail Pinnock,25,Jamaica,Defender,184,73,23832643,59,1950,0,3,0,0.36,0.22999999999999998,0.83,227,204.3,35.8,82.62711864406779,3.6050847457627118
P00760,Bobby Lawrence,24,Jamaica,Defender,180,73,1792743,59,2197,2,0,0,0.22,0.25,0.8161016949152542,268,233.5,37.0,81.1,3.957627118644068
P00761,Andre Johnson,28,Jamaica,Defender,180,72,7581510,59,2162,3,0,1,0.13,0.1,0.8183050847457627,242,234.5,37.0,80.15762711864407,3.8135593220338984
P00762,Damion Marshall,28,Jamaica,Defender,179,75,17989095,59,2313,2,2,1,0.03,0.63,0.8227118644067797,228,247.9,36.0,82.44745762711864,4.027118644067796
P00763,Kasey Dickinson,26,Jamaica,Defender,186,77,26129379,59,2082,3,0,0,0.03,0.17,0.8340677966101695,247,225.3,36.5,84.2,3.8949152542372882
P00764,Adrian Simpson,29,Jamaica,Defender,181,76,5729437,59,2397,1,2,1,0.09000000000000001,0.27,0.8069491525423729,288,258.5,37.0,84.12881355932204,4.196610169491525
P00765,Shamar Gordon,27,Jamaica,Defender,178,80,19568919,59,2199,2,2,0,0.03,0.5800000000000001,0.8142372881355932,263,228.0,36.3,80.42372881355932,3.574576271186441
P00766,Alvas Holness,27,Jamaica,Defender,182,77,38859688,59,1915,0,0,1,0.030000000000000002,0.34,0.8164406779661018,247,200.3,36.0,82.78983050847458,3.2711864406779663
P00767,Leon Grant,27,Jamaica,Midfielder,181,77,8313229,59,2225,3,5,0,0.8099999999999999,0.86,0.8516949152542372,125,266.1,37.0,79.95254237288135,3.715254237288135
P00768,Michail McCarey,26,Jamaica,Midfielder,185,76,18781161,59,2533,2,5,1,1.1400000000000001,2.98,0.841864406779661,152,286.8,36.3,84.22711864406779,4.0288135593220336
P00769,Bobby Lambert,27,Jamaica,Midfielder,186,78,3186778,59,2345,2,6,0,0.74,1.9,0.8540677966101695,131,264.0,36.5,82.56610169491525,3.7457627118644066
P00770,Andre Ricketts,23,Jamaica,Midfielder,180,81,41343699,59,2043,4,6,0,1.13,3.1300000000000003,0.8452542372881355,122,248.5,35.9,82.964406779661,3.6338983050847458
P00771,Damion Bishop,26,Jamaica,Midfielder,179,74,10030773,59,2375,2,9,4,0.51,2.78,0.8388135593220339,138,290.1,37.0,84.08644067796611,4.257627118644067
P00772,Kasey Williams,30,Jamaica,Midfielder,176,75,2656619,59,3035,2,1,0,0.62,1.53,0.843728813559322,191,365.3,37.0,82.50508474576272,4.769491525423728
P00773,Adrian Rodrigues,24,Jamaica,Midfielder,185,76,4759435,59,2076,1,3,3,0.26,0.84,0.8486440677966102,103,248.3,36.0,81.97457627118644,3.3338983050847455
P00774,Shamar Antonio,30,Jamaica,Midfielder,182,76,24568771,59,1849,3,4,2,1.03,2.9200000000000004,0.8401694915254238,124,230.2,37.0,83.33389830508474,4.123728813559322
P00775,Leon Bishop,20,Jamaica,Forward,170,78,27670378,59,2042,4,6,12,2.61,1.6500000000000001,0.7927118644067798,38,227.6,35.2,83.25254237288135,3.823728813559322
P00776,Michail Williams,24,Jamaica,Forward,178,81,13530722,59,2305,3,4,3,2.43,0.6900000000000001,0.782542372881356,44,249.4,36.1,80.31694915254236,3.5915254237288137
P00777,Bobby Rodrigues,26,Jamaica,Forward,183,84,13069824,59,1744,4,0,0,1.48,0.44,0.7810169491525424,35,195.9,36.5,78.18135593220339,3.1084745762711865
P00778,Andre Antonio,25,Jamaica,Forward,171,73,6791595,59,2181,8,3,8,2.09,1.68,0.7906779661016949,45,241.2,36.1,82.72542372881357,3.6677966101694914
